id_subsistema;nom_subsistema;tip_reservatorio;nom_bacia;nom_ree;nom_reservatorio;cod_usina;din_instante;val_nivelmontante;val_niveljusante;val_volumeutilcon;val_vazaoafluente;val_vazaoturbinada;val_vazaovertida;val_vazaodefluente;val_vazaonatural;val_vazaoincremental;val_vazaoevaporacaoliquida;val_vazaousoconsuntivo
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/01/2021 00:00:00;62;5;28;6790;3654;0;3654;6108;3423;7;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/01/2021 00:00:00;62;5;29;6555;4695;0;4695;6090;3451;7;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/01/2021 00:00:00;62;5;29;6082;4398;0;4398;6136;3517;7;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/01/2021 00:00:00;62;5;29;5879;4375;0;4375;6149;3553;7;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/01/2021 00:00:00;62;6;29;6100;5534;0;5534;6179;3632;7;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/01/2021 00:00:00;62;6;29;6261;6450;0;6450;6226;3741;7;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/01/2021 00:00:00;62;6;29;6517;6139;0;6139;6351;3919;7;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/01/2021 00:00:00;62;6;30;6941;5995;0;5995;6447;4059;7;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/01/2021 00:00:00;62;6;30;7235;7614;0;7614;6516;4170;7;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/01/2021 00:00:00;62;6;30;6790;7168;0;7168;6474;4183;7;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/01/2021 00:00:00;62;7;29;6501;7822;0;7822;6349;4148;7;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/01/2021 00:00:00;62;7;29;6362;7677;0;7677;6135;4047;7;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/01/2021 00:00:00;62;6;29;6392;6767;0;6767;5994;4000;8;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/01/2021 00:00:00;62;6;29;6304;6304;0;6304;5999;4021;8;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/01/2021 00:00:00;62;6;29;6109;5547;0;5547;6152;4100;8;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/01/2021 00:00:00;62;6;29;6116;5741;0;5741;6374;4184;8;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/01/2021 00:00:00;62;6;29;6317;6317;0;6317;6662;4320;8;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/01/2021 00:00:00;62;6;29;6577;5448;0;5448;7020;4535;8;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/01/2021 00:00:00;62;6;30;7109;5408;0;5408;7398;4790;8;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/01/2021 00:00:00;62;5;30;7741;4886;0;4886;7731;5011;8;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/01/2021 00:00:00;62;5;31;8331;4679;0;4679;7942;5120;8;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/01/2021 00:00:00;62;5;32;8300;5193;0;5193;8015;5112;8;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/01/2021 00:00:00;63;6;32;7869;5324;0;5324;7956;5003;8;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/01/2021 00:00:00;63;6;33;7628;5855;0;5855;7779;4799;8;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/01/2021 00:00:00;63;6;33;7510;6719;0;6719;7670;4664;8;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/01/2021 00:00:00;63;6;33;7508;7508;0;7508;7727;4687;8;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/01/2021 00:00:00;63;7;33;7745;7745;0;7745;7828;4766;7;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/01/2021 00:00:00;63;7;33;7964;7766;0;7766;7909;4852;7;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/01/2021 00:00:00;63;7;33;7969;7771;0;7771;7914;4896;7;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/01/2021 00:00:00;63;6;33;8056;6865;0;6865;7834;4887;7;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/01/2021 00:00:00;63;6;34;7816;6422;0;6422;7675;4825;7;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/02/2021 00:00:00;63;6;34;7494;6295;0;6295;7465;4730;7;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/02/2021 00:00:00;63;7;34;7116;8714;0;8714;7172;4555;6;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/02/2021 00:00:00;63;7;33;6721;8907;0;8907;6888;4390;6;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/02/2021 00:00:00;63;7;32;6472;9235;0;9235;6742;4348;6;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/02/2021 00:00:00;63;7;32;6431;8000;0;8000;6671;4344;5;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/02/2021 00:00:00;63;7;32;6788;7570;0;7570;6743;4421;5;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/02/2021 00:00:00;63;6;32;6856;6074;0;6074;6985;4623;5;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/02/2021 00:00:00;62;7;32;7085;9231;0;9231;7341;4894;5;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/02/2021 00:00:00;62;7;31;7322;8099;0;8099;7697;5122;4;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/02/2021 00:00:00;62;6;32;7571;6988;0;6988;8208;5421;4;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/02/2021 00:00:00;62;7;32;8253;8447;0;8447;8985;5859;4;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/02/2021 00:00:00;62;7;32;9139;9139;0;9139;10158;6629;4;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/02/2021 00:00:00;62;7;32;10399;9036;0;9036;11309;7419;3;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/02/2021 00:00:00;63;7;33;12900;8582;0;8582;12605;8419;3;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/02/2021 00:00:00;63;8;33;13966;11390;0;11390;13736;9305;3;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/02/2021 00:00:00;63;9;34;15897;12701;0;12701;14886;10270;3;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/02/2021 00:00:00;63;9;35;16019;12592;0;12592;15803;11041;3;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/02/2021 00:00:00;63;9;36;16998;12516;0;12516;17028;12102;3;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/02/2021 00:00:00;64;8;37;17613;12039;0;12039;18287;13138;3;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/02/2021 00:00:00;64;8;39;19006;12081;0;12081;19711;14303;2;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/02/2021 00:00:00;65;7;41;19918;7861;0;7861;20810;15086;2;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/02/2021 00:00:00;65;7;44;20713;8895;0;8895;21734;15583;2;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/02/2021 00:00:00;66;7;46;20530;10038;0;10038;22420;15712;2;31
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/02/2021 00:00:00;66;7;49;20553;9172;0;9172;23087;15744;2;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/02/2021 00:00:00;67;7;52;21174;7602;0;7602;23770;15763;2;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/02/2021 00:00:00;67;7;55;22633;7663;0;7663;24588;15971;3;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/02/2021 00:00:00;68;6;59;23819;5768;0;5768;25670;16551;3;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/02/2021 00:00:00;69;6;63;24872;5029;0;5029;26765;17281;3;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/03/2021 00:00:00;69;5;68;26655;5130;0;5130;27495;17804;3;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/03/2021 00:00:00;70;6;73;27347;4728;1041;5769;27884;18132;3;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/03/2021 00:00:00;71;7;77;27057;6799;2978;9777;28004;18213;3;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/03/2021 00:00:00;71;10;80;26956;8418;5402;13820;27810;17896;3;28
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/03/2021 00:00:00;71;10;82;26655;9967;7991;17958;27438;17265;3;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/03/2021 00:00:00;72;10;83;25984;9738;9020;18758;27059;16547;4;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/03/2021 00:00:00;72;10;85;24579;9535;9020;18555;26749;15927;4;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/03/2021 00:00:00;72;11;85;23488;10959;9020;19979;26464;15493;4;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/03/2021 00:00:00;72;11;86;23128;10583;9020;19603;26040;15162;4;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/03/2021 00:00:00;72;11;87;22912;10351;9020;19371;25489;14929;4;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/03/2021 00:00:00;72;11;88;22414;10485;9020;19505;25003;14911;4;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/03/2021 00:00:00;72;11;88;21337;10709;9008;19717;24485;14958;4;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/03/2021 00:00:00;72;11;88;21114;10175;8990;19165;23874;14951;4;25
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/03/2021 00:00:00;73;11;89;20939;9670;8990;18660;23293;14939;5;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/03/2021 00:00:00;73;11;89;20652;10464;8229;18693;22981;15072;5;24
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/03/2021 00:00:00;73;10;90;20832;9741;6174;15915;23048;15430;5;26
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/03/2021 00:00:00;73;9;92;21070;10231;4238;14469;23349;15886;5;27
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/03/2021 00:00:00;73;9;94;22404;10524;4224;14748;23890;16494;5;29
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/03/2021 00:00:00;73;10;95;23351;10107;5516;15623;24566;17169;5;30
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/03/2021 00:00:00;74;10;97;24109;9574;6730;16304;25350;17870;5;32
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/03/2021 00:00:00;74;10;99;24605;8813;7902;16715;25980;18335;5;33
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/03/2021 00:00:00;74;11;100;25151;10385;10612;20997;26641;18762;5;35
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/03/2021 00:00:00;74;12;100;25849;10915;13543;24458;27331;19173;5;36
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/03/2021 00:00:00;74;13;100;26971;10721;16250;26971;27834;19413;5;38
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/03/2021 00:00:00;74;14;100;27894;10845;17745;28590;28162;19569;5;39
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/03/2021 00:00:00;74;14;99;27238;11097;18570;29667;28112;19566;5;41
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/03/2021 00:00:00;74;14;99;26470;11009;18570;29579;27665;19394;4;43
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/03/2021 00:00:00;74;13;98;25116;9934;18277;28211;26821;18961;4;44
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/03/2021 00:00:00;74;13;97;24469;11763;16129;27892;26054;18635;4;46
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/03/2021 00:00:00;74;12;97;23312;11334;13002;24336;25319;18351;4;47
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/03/2021 00:00:00;74;12;97;22869;10607;10897;21504;24688;18159;4;49
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/04/2021 00:00:00;74;11;98;22788;10990;10430;21420;23953;17847;4;50
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/04/2021 00:00:00;74;11;98;22567;10503;11036;21539;23324;17621;4;52
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/04/2021 00:00:00;74;12;98;21542;10142;11400;21542;22525;17203;3;53
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/04/2021 00:00:00;74;11;98;20836;8407;11400;19807;21720;16728;3;55
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/04/2021 00:00:00;74;11;98;19737;9608;10472;20080;20858;16126;3;56
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/04/2021 00:00:00;74;9;99;19447;9726;3170;12896;20103;15566;3;58
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/04/2021 00:00:00;74;9;100;18436;9611;6047;15658;19411;15001;3;59
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/04/2021 00:00:00;74;10;100;17726;8664;10453;19117;18895;14580;2;61
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/04/2021 00:00:00;74;11;99;17353;9466;11350;20816;18296;14093;2;63
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/04/2021 00:00:00;74;11;99;16845;9335;8890;18225;17851;13789;2;64
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/04/2021 00:00:00;74;10;98;15809;9010;8520;17530;17459;13556;2;66
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/04/2021 00:00:00;74;11;98;15613;11219;6454;17673;17181;13444;2;67
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/04/2021 00:00:00;74;10;98;15325;11081;3215;14296;16974;13382;2;69
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/04/2021 00:00:00;74;9;98;15593;12491;1383;13874;16895;13422;1;70
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/04/2021 00:00:00;74;9;99;15974;10550;2319;12869;16794;13403;1;72
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/04/2021 00:00:00;74;9;99;16255;10090;4781;14871;16777;13434;1;72
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/04/2021 00:00:00;74;10;99;16054;10461;5593;16054;16724;13404;1;72
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/04/2021 00:00:00;74;9;100;16040;8105;6200;14305;16699;13380;1;73
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/04/2021 00:00:00;74;10;100;16051;10546;6200;16746;16783;13435;1;73
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/04/2021 00:00:00;74;10;99;16114;11025;5783;16808;16933;13540;0;73
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/04/2021 00:00:00;74;11;99;16645;12138;5200;17338;17165;13724;0;73
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/04/2021 00:00:00;74;11;99;17120;13304;5200;18504;17438;13921;0;74
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/04/2021 00:00:00;74;10;99;17734;12188;5200;17388;17662;14020;0;74
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/04/2021 00:00:00;74;10;100;17778;9861;5492;15353;17777;13969;0;74
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/04/2021 00:00:00;74;10;100;17798;8205;7855;16060;17774;13813;0;74
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/04/2021 00:00:00;74;10;100;17587;9064;9566;18630;17649;13578;-1;75
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/04/2021 00:00:00;74;11;99;16670;9522;9229;18751;17513;13363;-1;75
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/04/2021 00:00:00;74;10;99;16517;10476;6387;16863;17428;13182;-1;75
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/04/2021 00:00:00;74;10;99;16711;10948;5070;16018;17504;13117;-1;76
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/04/2021 00:00:00;74;10;100;17041;8307;6651;14958;17641;13040;-2;76
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/05/2021 00:00:00;74;10;100;17730;8201;9877;18078;17686;12837;-2;76
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/05/2021 00:00:00;74;11;99;17175;9570;11070;20640;17522;12493;-2;76
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/05/2021 00:00:00;74;11;99;16594;9101;8529;17630;17039;11977;-3;77
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/05/2021 00:00:00;74;10;99;16110;9330;6090;15420;16209;11261;-3;77
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/05/2021 00:00:00;74;10;99;15052;10267;5130;15397;15410;10679;-3;77
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/05/2021 00:00:00;74;9;99;13642;9488;3463;12951;14665;10216;-4;77
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/05/2021 00:00:00;74;8;99;12854;9054;2070;11124;14005;9853;-4;78
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/05/2021 00:00:00;74;8;100;12623;7832;3056;10888;13509;9600;-5;78
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/05/2021 00:00:00;74;9;100;12607;6410;5502;11912;13190;9458;-5;78
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/05/2021 00:00:00;74;9;99;12339;8096;6327;14423;12845;9245;-6;79
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/05/2021 00:00:00;74;9;99;12242;8467;5160;13627;12491;9001;-6;79
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/05/2021 00:00:00;74;9;99;11799;9545;3636;13181;12143;8778;-7;79
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/05/2021 00:00:00;74;8;99;11324;10299;1370;11669;11801;8581;-8;79
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/05/2021 00:00:00;74;8;99;11161;9065;714;9779;11413;8360;-8;80
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/05/2021 00:00:00;74;7;99;10941;9373;530;9903;11093;8211;-9;80
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/05/2021 00:00:00;74;7;99;10590;8055;1842;9897;10795;8066;-10;80
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/05/2021 00:00:00;74;8;99;10440;10012;1467;11479;10429;7813;-10;81
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/05/2021 00:00:00;74;8;99;10103;10798;342;11140;9939;7404;-11;81
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/05/2021 00:00:00;74;8;99;9396;9857;230;10087;9503;7032;-12;82
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/05/2021 00:00:00;74;7;99;8353;8468;230;8698;9079;6671;-12;83
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/05/2021 00:00:00;74;7;99;8131;8591;230;8821;8604;6258;-13;83
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/05/2021 00:00:00;74;7;99;8082;7162;230;7392;8131;5842;-14;84
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/05/2021 00:00:00;74;6;99;7686;5036;230;5266;7797;5567;-15;84
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/05/2021 00:00:00;74;6;99;7219;6989;230;7219;7483;5313;-15;85
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/05/2021 00:00:00;74;6;100;6873;5603;230;5833;7145;5026;-16;85
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/05/2021 00:00:00;74;6;100;6527;6297;230;6527;6876;4808;-17;86
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/05/2021 00:00:00;74;6;100;6175;5965;210;6175;6659;4642;-17;86
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/05/2021 00:00:00;74;7;99;6017;7403;0;7403;6427;4461;-18;87
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/05/2021 00:00:00;74;6;99;5928;5928;0;5928;6140;4213;-19;87
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/05/2021 00:00:00;74;6;99;5689;4996;0;4996;5927;4040;-19;88
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;31/05/2021 00:00:00;74;6;99;5244;5937;0;5937;5713;3865;-20;88
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/06/2021 00:00:00;74;6;99;5271;5617;0;5617;5495;3680;-20;89
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/06/2021 00:00:00;74;6;99;5136;5344;0;5344;5335;3548;-21;89
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/06/2021 00:00:00;74;5;99;5028;4475;0;4475;5190;3431;-21;90
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/06/2021 00:00:00;74;5;99;4963;4617;0;4617;4992;3259;-22;90
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/06/2021 00:00:00;74;5;99;4543;3850;0;3850;4793;3085;-22;91
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/06/2021 00:00:00;74;5;99;4315;5008;0;5008;4699;3016;-22;91
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/06/2021 00:00:00;74;6;99;4273;5657;0;5657;4677;3018;-22;92
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/06/2021 00:00:00;74;6;99;4606;5297;0;5297;4750;3109;-22;92
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;09/06/2021 00:00:00;74;5;99;4878;4187;0;4187;4874;3252;-23;93
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;10/06/2021 00:00:00;74;5;99;4968;4069;0;4069;4963;3369;-23;94
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;11/06/2021 00:00:00;74;5;99;5096;4265;0;4265;4984;3423;-23;94
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;12/06/2021 00:00:00;74;5;100;4937;3897;0;3897;4920;3393;-22;95
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;13/06/2021 00:00:00;74;5;100;4932;3333;0;3333;4813;3316;-22;95
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;14/06/2021 00:00:00;74;5;100;4765;6155;0;6155;4680;3197;-22;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;15/06/2021 00:00:00;74;5;100;4587;5142;0;5142;4554;3074;-22;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;16/06/2021 00:00:00;74;6;99;4442;5828;0;5828;4401;2915;-21;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;17/06/2021 00:00:00;74;6;99;4240;4932;0;4932;4262;2772;-21;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;18/06/2021 00:00:00;74;5;99;4090;4781;0;4781;4134;2648;-21;96
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;19/06/2021 00:00:00;74;5;99;4033;4033;0;4033;4017;2542;-20;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;20/06/2021 00:00:00;74;5;99;3981;4119;0;4119;3940;2476;-19;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;21/06/2021 00:00:00;74;5;99;3947;4844;0;4844;3892;2439;-19;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;22/06/2021 00:00:00;74;5;98;3935;4969;0;4969;3846;2404;-18;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;23/06/2021 00:00:00;74;5;99;3905;3630;0;3630;3821;2386;-18;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;24/06/2021 00:00:00;74;5;99;3852;3438;0;3438;3807;2375;-17;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;25/06/2021 00:00:00;74;5;99;3893;3548;0;3548;3787;2354;-16;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;26/06/2021 00:00:00;74;5;99;3894;3549;0;3549;3745;2304;-16;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;27/06/2021 00:00:00;74;5;99;3833;4040;0;4040;3701;2256;-15;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;28/06/2021 00:00:00;74;5;99;3700;4320;0;4320;3630;2188;-14;97
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;29/06/2021 00:00:00;74;5;99;3714;3921;0;3921;3557;2125;-14;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;30/06/2021 00:00:00;74;5;98;3720;4753;0;4753;3515;2105;-13;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;01/07/2021 00:00:00;74;5;99;3820;2994;0;2994;3507;2133;-12;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;02/07/2021 00:00:00;74;4;99;4019;2778;0;2778;3519;2186;-12;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;03/07/2021 00:00:00;74;4;99;4117;2943;0;2943;3522;2228;-11;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;04/07/2021 00:00:00;74;5;99;4220;3459;0;3459;3468;2208;-11;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;05/07/2021 00:00:00;74;5;99;4101;4101;0;4101;3365;2135;-10;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;06/07/2021 00:00:00;74;5;99;3753;3615;0;3615;3249;2042;-10;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;07/07/2021 00:00:00;74;5;99;3563;3840;0;3840;3112;1921;-9;98
N;Norte;RCU;TOCANTINS;NORTE;TUCURUI;275;08/07/2021 00:00:00;74;5;99;3460;4221;0;4221;2964;1785;-9;98
